"","id","Veg.Type","BURNID","OzCBI","preNBR","preNDVI","preNIR","prei35","preNDWI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"112","PHS156-WB6","Northern Jarrah Forest","PHS156",2.4,0.665333180934964,0.809263628461443,192,549,0.335594463287194,0.417371973088369,2,-377.375,0.283255207980661,0.335064334289138,0.250473301416339,"VH","VH",0
"113","PHS156-WB7","Northern Jarrah Forest","PHS156",2.5,0.654507337526205,0.834495583449558,133.5,411.25,0.364610951008646,0.513716594999687,-4.25,-546.25,0.384296380262307,0.46669823753616,0.310307652134798,"VH","VH",0
"114","PHS156-ub121","Northern Jarrah Forest","PHS156",0,0.80150462962963,0.852424873549539,248,576,0.54991287030122,0.103351963195332,24,-176.5,0.185207970281133,0.124100754410087,0.0573379737818306,"U","U",0
"115","PHS156-ub122","Northern Jarrah Forest","PHS156",0,0.49392498679345,0.730722154222766,220,608,0.17344398340249,0.105138222087567,-8,-263,0.165729922218623,0.0825348924933987,0.0703300988453502,"U","U",0
"116","PHS156-ub123","Northern Jarrah Forest","PHS156",0,0.399615754082613,0.608167770419426,355,756.5,0.11434034416826,0.239996706463565,28,-490.5,0.20410872982902,0.170171609676945,0.171350854625193,"U","VH",4
"117","PHS156-ub124","Northern Jarrah Forest","PHS156",0,0.751072961373391,0.875143623132899,163,502.5,0.488145896656535,0.14414080798106,-5,-237,0.138321768573453,0.172356422972324,0.0822687246243861,"U","U",0
"118","PHS156-ub125","Northern Jarrah Forest","PHS156",0,0.705204608661104,0.800335570469799,238,551,0.425913621262458,0.199998444562812,35,-220.5,0.1008985847617,0.211939822135821,0.1172183239616,"U","U",0
"119","PHS156-ub126","Northern Jarrah Forest","PHS156",0,0.718493150684931,0.842820418655894,214,603.5,0.432895488292404,0.125579468061486,10,-165.5,0.113395390471001,0.126558548570611,0.0730328399455757,"U","U",0
"120","PHS156-ub127","Northern Jarrah Forest","PHS156",0,0.482233502538071,0.786713286713287,122,435.5,0.154150197628458,0.102356705823492,-26,-508,0.212942794910008,0.0625322639052616,0.0690091652112374,"U","U",0
"121","PHS156-ub128","Northern Jarrah Forest","PHS156",0,0.708838821490468,0.833395314243213,224,617,0.418705035971223,0.174501693323006,22,-212,0.109115478852267,0.200629234221952,0.102057393439513,"U","U",0
"122","PHS156-ub129","Northern Jarrah Forest","PHS156",0,0.682200152788388,0.795352629433347,251,596.5,0.400763358778626,0.180274607217143,22,-175.5,0.145309637171954,0.180742503721275,0.10710229969888,"U","M",2
"123","WTN028-YHL8","Northern Jarrah Forest","WTN028",0.98,0.0263593619292122,0.297887241741566,925.384615384615,1662.31730769231,-0.16755648931043,0.138653178456392,-79.6923076923077,-232.807692307692,0.0886456283751652,0.0484604461589728,0.134960738758465,"M","H",1
"124","WTN028-YNJL6","Northern Jarrah Forest","WTN028",1.01,0.445237167855752,0.621578408800205,455.153846153846,958.74358974359,0.14300955701148,0.153768264225719,-68.3846153846154,-122.98717948718,0.133808408047589,0.065748636114196,0.106322992966431,"M","H",1
"125","WTN028-YEJL3","Northern Jarrah Forest","WTN028",1.28,0.437718702668825,0.640573318632856,430.785714285714,941.892857142857,0.150114894505954,0.340483362000508,-96.2142857142857,-252.964285714286,0.218510892211398,0.193500096021332,0.236657354470273,"M","VH",2
"126","WTN028-YNJL8","Northern Jarrah Forest","WTN028",1.52,0.425610706860707,0.614108646879253,437.166666666667,946.583333333333,0.113433971838133,0.755370826800737,-62.6666666666666,-79.4999999999999,0.462666735316495,0.412512482711704,0.529486301461279,"H","VH",1
"127","WTN028-YNJL5","Northern Jarrah Forest","WTN028",1.61,0.394107936885624,0.594611145131659,458.307692307692,951.278846153846,0.110414877550416,0.367158042285332,-203.461538461538,-268.913461538461,0.327592315788556,0.226840113584364,0.263175366276647,"H","VH",1
"128","WTN028-YNJL7","Northern Jarrah Forest","WTN028",1.64,0.361581722935683,0.589117565868172,515.230769230769,1154.78205128205,0.0523785664955922,0.162082466794314,-69.3076923076923,-19.4743589743589,0.151355242409944,0.0366308979187206,0.118952473870783,"H","H",0
"129","WTN028-YEJL4","Northern Jarrah Forest","WTN028",1.79,0.355939996551526,0.603249871636111,505.230769230769,1122.24038461538,0.0799725337605859,0.226859083190325,-91.8461538461539,-209.384615384615,0.206533753806276,0.11526788908119,0.167184314536277,"H","U",-3
"130","WTN028-YNJL3","Northern Jarrah Forest","WTN028",1.82,0.369089942715408,0.588994900477052,454.272727272727,977.30303030303,0.0785908363419809,0.396878524763033,-114.909090909091,-228.681818181818,0.318595213190821,0.212349452163003,0.289673336318674,"H","VH",1
"131","WTN028-YNJL2","Northern Jarrah Forest","WTN028",1.83,0.47850659928854,0.656621344756938,419,955.625,0.1506115663991,0.374413675133071,-218,-270.204545454545,0.35336401576671,0.207487291105914,0.253066579975458,"H","VH",1
"132","WTN028-YHM6a","Northern Jarrah Forest","WTN028",1.86,0.040060705968548,0.464014732965009,559.692307692308,1371.67948717949,-0.176406395690161,0.467747008420569,-22.1538461538461,-56.217948717949,0.282650043850454,0.201416286805419,0.449298495024266,"H","H",0
"133","WTN028-YEJL1","Northern Jarrah Forest","WTN028",2.05,0.477627137819848,0.64905303030303,427.615384615385,958.141025641026,0.148840721003365,0.358541708145037,-129,-304.769230769231,0.277158988058847,0.191814415246598,0.242482840314757,"VH","VH",0
"134","WTN028-YNJL12","Northern Jarrah Forest","WTN028",2.05,0.359553553143559,0.549704121292762,584.545454545455,1189.77272727273,0.0569327028705163,0.447796791172652,-56,-5.92424242424249,0.322026496690429,0.221824140805789,0.329128383177581,"VH","VH",0
"135","WTN028-YNJM3","Northern Jarrah Forest","WTN028",2.06,0.433263660794267,0.60418275800606,512.461538461538,1050.60576923077,0.133174199302259,0.424710636133728,-121.307692307692,-198.701923076923,0.366600524794881,0.244932460071534,0.296117546406029,"VH","VH",0
